ProspectID,LeadOrigin,LeadSource,TotalVisits,TotalTime,PageViews,Specialization,Occupation,Converted
9283afc6-4b8b-45c5-ad5a-bfe39de71493,Landing Page Submission,Google,2,252,2,Human Resource Management,Unemployed,0
db4b25d3-0c69-4f4e-81dd-69b1ea1ac485,API,Google,3,320,3,Select,Unemployed,0
c36cf66e-4b61-4671-b41f-9c7d0fb32b4b,API,Google,5,1037,5,Human Resource Management,Unemployed,0
f7628523-c442-4c63-bd68-a494bde20f48,Landing Page Submission,Google,3,1489,3,IT Projects Management,Unemployed,0
2970bd94-3b47-4b52-8b45-4b07e18b7e1b,Landing Page Submission,Google,3,87,3,Finance Management,Unemployed,0
d7e7b4e7-cc0d-4598-a0b5-d75dd59c5306,API,Google,2,96,2,Select,Unemployed,0
27b23938-b030-4c63-9216-b2aed2bc6c26,Landing Page Submission,Google,2,212,2,Media and Advertising,Unemployed,0
c8d1f96d-cdd1-4173-b837-cca639ca77d2,API,Google,3,832,1.5,Select,Unemployed,1
beffed9c-5494-4eb0-93b1-fbf6b2413c4a,Landing Page Submission,Google,11,332,2.75,IT Projects Management,Unemployed,1
0d149b0d-98c9-4311-a7dc-1d58b89c33a3,Landing Page Submission,Google,4,434,4,Finance Management,Unemployed,0
12e7cff8-c600-4926-b881-6ee50a1d3d72,API,Google,2,1210,2,Select,Unemployed,0
4105dd07-f178-4978-ad10-5d4b141be05d,API,Google,2,208,2,Marketing Management,Unemployed,1
ae65e01f-c585-4127-8382-00d921395cf2,Landing Page Submission,Google,4,1549,4,Finance Management,Unemployed,1
0629c917-2851-4d2a-ad48-0aafd237d48e,Landing Page Submission,Google,8,1061,2.67,"Banking, Investment And Insurance",Unemployed,1
310df15a-2936-4f54-a093-cca59006e0e9,API,Google,2,334,1,Select,Unemployed,0
d7124f55-911b-4b5f-9ccc-777dfc5b01d8,Landing Page Submission,Google,3,235,3,Marketing Management,Unemployed,0
bf717019-9c8e-47b8-96b8-1174de8698f6,Landing Page Submission,Google,4,1317,4,Finance Management,Unemployed,1
36a79574-a92c-4935-8414-9c77e9924b84,Landing Page Submission,Google,4,1599,4,Human Resource Management,Unemployed,1
6071901c-d82e-40ff-83d7-33abe8546387,Landing Page Submission,Google,4,875,4,Operations Management,Unemployed,1
9da4f6b8-be80-44ed-b7a9-72a034a1b13e,Landing Page Submission,Google,2,543,2,Media and Advertising,Unemployed,0
18d834c1-b916-48e3-a7fa-a6de315d0787,Landing Page Submission,Google,5,858,1.67,Marketing Management,Unemployed,1
3d95e4de-9f9d-4078-95e7-0d3d43873d35,API,Google,2,467,2,Select,Unemployed,0
14492e02-dd67-4aa8-a7ce-7dbfa629588e,Landing Page Submission,Google,5,383,5,Business Administration,Unemployed,0
40977eb1-05dc-43ad-9690-7d3935508145,Landing Page Submission,Google,4,1346,4,Operations Management,Unemployed,0
0ce4b42b-9120-40dc-9828-041ee785d6ee,API,Google,2,958,1,Select,Unemployed,1
ca7e0630-951a-41b5-a765-70c99d0d9af3,API,Google,2,406,1,Select,Unemployed,1
c6e4aa08-4f28-4703-8587-997f748efcef,Landing Page Submission,Google,4,141,2,IT Projects Management,Unemployed,0
b2f68586-b8cd-40d8-b182-4fee43ebb8c6,API,Google,2,247,2,Select,Unemployed,0
5624a493-261b-4c25-9684-1c8f8e0e7dbe,Landing Page Submission,Google,3,1264,3,IT Projects Management,Unemployed,1
c35875e5-842d-4629-87a1-a5f6cdab11cf,Landing Page Submission,Google,3,148,3,Operations Management,Unemployed,0
ff0b0fd5-826a-403f-becc-1b2cefff1d1c,Landing Page Submission,Google,5,187,5,Finance Management,Unemployed,0
0bc21b43-0ad4-4f10-ac8d-cfa72f6a54ba,Landing Page Submission,Google,10,257,2.5,Operations Management,Unemployed,1
9677e861-9fc6-435a-955d-37a0fa7340e4,API,Google,3,127,3,Select,Unemployed,0
2154ccbd-41f9-46f0-9edb-308cde9fc52d,Landing Page Submission,Google,2,238,2,Travel and Tourism,Unemployed,0
4c64e5c2-cf5c-4b05-9e6a-94771cb988fb,Landing Page Submission,Google,6,24,6,Business Administration,Unemployed,0
b64dfc88-e8b2-4d28-9fba-051e750fc478,API,Google,2,72,1,Select,Unemployed,0
9c0e372b-ab2c-4cd3-8cba-026eb6b6b2ab,Landing Page Submission,Google,6,128,3,Human Resource Management,Unemployed,0
96a5d20d-29ff-4f4e-9ecf-7c3e6611e03e,Landing Page Submission,Google,4,1385,4,Human Resource Management,Unemployed,1
3c049e1b-cc76-49d9-a374-688aac742dc9,Landing Page Submission,Google,6,969,2,Finance Management,Unemployed,1
7ee450ea-09fa-4e6f-97cb-7876ff6d99dc,Landing Page Submission,Google,4,225,4,Marketing Management,Unemployed,0
2d53b19c-2831-4ceb-b1b7-219026202ae1,API,Google,3,156,1.5,Select,Unemployed,1
305e4cd7-bf63-4592-97ec-46e54ab4f167,API,Google,3,1575,3,Select,Unemployed,1
23873317-72ed-4b5d-9d3e-d0231ef9b341,Landing Page Submission,Google,4,1766,2,Human Resource Management,Unemployed,1
ecb501dc-1809-4935-b7b7-cb4876e7914c,API,Google,2,1148,2,Human Resource Management,Unemployed,0
d6a2e95b-52b7-4e5c-ade2-6eb46fed759e,API,Google,3,1152,3,E-COMMERCE,Unemployed,1
084f5caa-eca5-4384-ac96-70eae48313fc,API,Google,4,1483,2,Supply Chain Management,Unemployed,1
50ee18d4-984b-4b2a-bdd1-840d94e97bb7,API,Google,8,963,8,Operations Management,Unemployed,0
3750bdb0-8471-4145-b06b-7621c96cfc84,Landing Page Submission,Google,4,275,4,Marketing Management,Unemployed,0
6df179e0-ad96-4188-828a-a192659c4026,Landing Page Submission,Google,3,730,3,Marketing Management,Unemployed,1
7c736b0b-79e2-4c6c-bc5f-3fe07cd94920,Landing Page Submission,Google,3,291,1.5,Supply Chain Management,Unemployed,0
a5a88749-9193-4fb9-ad15-13ac1b397906,Landing Page Submission,Google,3,135,1.5,Operations Management,Unemployed,0
df398ca5-ee10-4372-b618-689451b8c8ce,Landing Page Submission,Google,4,887,4,Human Resource Management,Unemployed,1
f81c6b97-e8b6-4f81-bff9-f3034c8a3102,Landing Page Submission,Google,3,1738,3,Operations Management,Unemployed,1
71040a2e-3fc0-4dda-84f6-7977ef217abb,API,Google,2,29,2,Select,Unemployed,0
c3f1cd83-8828-4dbd-8aeb-d3445101eb3c,API,Google,2,217,2,Select,Unemployed,0
6b8a1a6e-3902-454b-8e07-ab66b7a4e0de,API,Google,5,167,5,Finance Management,Unemployed,0
ce3f465c-2f03-485e-a323-28c3841ef539,Landing Page Submission,Google,3,93,3,IT Projects Management,Unemployed,0
18016fcc-9e45-4f03-8f00-c28e8498be84,API,Google,2,144,2,Select,Unemployed,0
d70c3fa4-ebb5-4752-acdf-e08437429efa,API,Google,3,1190,3,Select,Unemployed,1
06bd2383-fb92-494b-be8e-1e2ce983a798,Landing Page Submission,Google,3,62,3,Human Resource Management,Unemployed,0
2a6f77a8-e6fc-417b-b388-7834a6303fac,API,Google,10,932,2.5,Business Administration,Unemployed,1
64d5bfaa-c26f-47b4-88a8-8bb7f7337acf,Landing Page Submission,Google,4,1529,4,Marketing Management,Unemployed,1
70738f8e-35f4-410d-93c7-58c7fd7e86f8,Landing Page Submission,Google,4,228,4,Supply Chain Management,Unemployed,0
33074f07-98eb-4193-9c75-fe317a088f8e,API,Google,3,1314,1.5,Select,Unemployed,0
9daaa260-11e8-48eb-a04a-9fb938f78530,Landing Page Submission,Google,4,1098,4,Finance Management,Unemployed,1
4b41300e-65b2-4456-8dd9-cd7f8f5b208d,Landing Page Submission,Google,5,98,2.5,Healthcare Management,Unemployed,0
b9eaa77d-1939-4ae1-94d7-3c370ea122b5,API,Google,1,150,1,Select,Unemployed,0
29e150a8-46ae-4768-bf6d-80e1a8a9b002,Landing Page Submission,Google,3,287,3,Finance Management,Unemployed,0
8b62718b-8bec-4dae-a366-54cfaf02035b,Landing Page Submission,Google,4,30,2,IT Projects Management,Unemployed,0
28995bd2-4a29-4e3a-9c3e-4aa874a7fc93,Landing Page Submission,Google,5,497,5,E-Business,Unemployed,0
f91840ba-f9d4-45eb-a615-49e1a5c4ba1d,API,Google,2,1265,2,Select,Unemployed,1
f03cacb7-c711-4d23-b918-f9384378b01f,Landing Page Submission,Google,5,132,5,Finance Management,Unemployed,0
299da80f-b5f9-4858-80a4-0262ae3e2313,Landing Page Submission,Google,2,269,2,Business Administration,Unemployed,0
9a79f56e-389f-4ff7-aa62-c98c0670af9d,Landing Page Submission,Google,4,1500,4,IT Projects Management,Unemployed,1
57aca410-6fbb-4c39-94df-d2612a7145f9,Landing Page Submission,Google,4,188,2,Travel and Tourism,Unemployed,0
c55d9e62-5c48-4b41-bcfb-5261e4720345,Landing Page Submission,Google,3,144,3,Marketing Management,Unemployed,0
98d3af8d-8f2c-49b6-bb0a-4a619c747a27,API,Google,2,1809,1,Select,Unemployed,1
f870692d-6f52-4c1e-99fe-f10c44424d05,API,Google,2,70,2,Select,Unemployed,0
3f744cff-31ca-46df-8db7-1afe38f87a8b,API,Google,2,772,1,Select,Unemployed,0
81a1bb0e-afdc-4d77-84bf-501afeed0e86,API,Google,2,23,2,Select,Unemployed,0
2d0cef3e-c2bb-47a3-b101-a3f700c29a2a,API,Google,3,173,1.5,Select,Unemployed,0
78c4cf44-4a06-483f-9f9b-05ed1843ff00,API,Google,5,431,1.25,Select,Unemployed,0
95ac99af-fa67-4e45-addc-7a6fadcd95c9,Landing Page Submission,Google,4,35,4,Finance Management,Unemployed,0
c64c26dd-b712-4482-89a1-fa07dce2aca2,Landing Page Submission,Google,4,89,2,Human Resource Management,Unemployed,0
9ece72a5-2bcd-43dd-8472-230c678acc19,Landing Page Submission,Google,3,1141,3,Supply Chain Management,Unemployed,1
bcb719d5-cb1e-4be8-aa28-9e375db73f9a,API,Google,2,489,1,Select,Unemployed,0
50bf7f2d-db59-4029-87f2-bfdce72f9aca,Landing Page Submission,Google,3,358,3,Operations Management,Unemployed,0
0b7ad8c2-7f1a-4c60-89d6-85ad7f7104f6,Landing Page Submission,Google,1,132,1,Select,Unemployed,0
d138d2fc-9ea2-40aa-8ba6-2899e46cc4d3,Landing Page Submission,Google,17,642,2.13,Supply Chain Management,Unemployed,0
a1c901a4-0d05-4c76-945d-d3eed15a1699,API,Google,4,952,1,Select,Unemployed,1
c1bf3921-b7e5-431c-8408-c4747262f751,Landing Page Submission,Google,3,1199,3,Human Resource Management,Unemployed,1
e1af781c-a97b-4451-a3ea-3c00e0a06e91,API,Google,4,55,2,Marketing Management,Unemployed,0
530df4a0-8d58-4b84-8ec8-285f20346b8c,Landing Page Submission,Google,4,370,4,Travel and Tourism,Unemployed,0
5bcfa22e-2a76-4bc8-8a8b-9c07e3eabdd2,API,Google,1,95,1,Human Resource Management,Unemployed,0
489dcfc9-44bc-4ee9-ac49-0b166e6786e8,API,Google,4,158,4,Business Administration,Unemployed,0
c785432f-898b-491c-94eb-9bba9a8c398e,API,Google,2,291,1,Select,Unemployed,0
5967c360-0573-4130-a9cf-5ec584cf341f,Landing Page Submission,Google,4,74,4,Operations Management,Unemployed,0
f05ba403-afef-4cf9-8962-4a5db3b1e744,Landing Page Submission,Google,10,575,3.33,Business Administration,Unemployed,1
2048d69e-c5dc-44b1-85d7-ead4b83df365,API,Google,5,164,2.5,Human Resource Management,Unemployed,0
9cacdf88-efe0-4fdf-931e-da3e10be7cc7,API,Google,3,1563,1.5,Select,Unemployed,1
10ca3dd1-c5c9-4352-9ccf-e20e6c63f3b9,Landing Page Submission,Google,4,173,4,Finance Management,Unemployed,0
138fbe53-81c4-4aaf-8ded-2a5ef3556eb0,Landing Page Submission,Google,2,1277,2,IT Projects Management,Unemployed,1
d866e9eb-2961-497f-88bd-aef984722df2,API,Google,2,1881,2,Finance Management,Unemployed,1
91ab522e-8a7e-412a-9b23-720a966fd8ca,Landing Page Submission,Google,6,1104,6,IT Projects Management,Unemployed,1
61a9e309-4cdc-4ae7-af30-34578d8c4ae7,API,Google,2,15,1,Operations Management,Unemployed,1
87c33b0f-1d0b-4795-a4ce-b3d0495cc2ce,API,Google,2,1627,2,Select,Unemployed,0
144789ad-4eb2-49e1-b46a-528844da9d88,API,Google,5,1374,2.5,Select,Unemployed,1
c234c5c8-b488-4838-a131-18e2cfffa772,API,Google,2,871,2,Select,Unemployed,0
f710a378-dd14-4f53-a3fc-a9579e03d91e,Landing Page Submission,Google,6,798,6,Human Resource Management,Unemployed,1
5718766a-97c6-4ac4-aca9-19c937cf4b56,Landing Page Submission,Google,4,1285,4,Finance Management,Unemployed,1
1065f064-351f-45bd-91a4-5c32cca16d4f,API,Google,2,128,1,Select,Unemployed,0
7312687c-a84e-41f4-bfce-3a0043b7c9e4,API,Google,2,1136,2,Operations Management,Unemployed,1
7a5752bb-7163-40ec-85af-2890b1559740,Landing Page Submission,Google,7,20,2.33,Human Resource Management,Unemployed,0
e4fbd5ed-3d4d-43ed-b365-a2a545f6737b,API,Google,2,86,1,Select,Unemployed,0
6d580d51-b237-4c21-8143-dcef8d3deb97,API,Google,10,1618,2,International Business,Unemployed,1
50f485d9-fe6b-463b-a933-3b46629609f2,Landing Page Submission,Google,5,1335,5,Marketing Management,Unemployed,1
a574b910-04bb-4d6e-b68e-feaea70d4e77,API,Google,2,1319,2,Select,Unemployed,1
382aece5-8b8a-4835-a3d4-72c2e70ab2fe,Landing Page Submission,Google,4,117,4,Human Resource Management,Unemployed,1
c4db9bce-ffe1-4798-b478-86ffe1e19368,Landing Page Submission,Google,4,13,4,Finance Management,Unemployed,0
cf865ffb-e33f-478d-b524-cafb687e0263,Landing Page Submission,Google,4,665,4,Human Resource Management,Unemployed,1
f927a35b-32e4-4d70-958f-fe53ed0f6927,Landing Page Submission,Google,3,952,3,IT Projects Management,Unemployed,0
e0c8fc79-8683-4eee-9dcd-e100d7970a61,Landing Page Submission,Google,2,1410,2,Finance Management,Unemployed,0
d29496bb-70cd-4fc3-87cd-3a274e59b6f9,Landing Page Submission,Google,2,599,2,Business Administration,Unemployed,0
3a8dd6a8-19cb-4281-9aba-fa7f01f43302,API,Google,2,1105,2,Select,Unemployed,1
98be953b-ac37-4a18-9c9d-61ede9a97bae,API,Google,5,404,5,Select,Unemployed,0
88e5e9ea-c616-4229-ab42-537fe349f9cf,API,Google,2,36,2,Select,Unemployed,0
a57cedb8-e9cd-4f7d-b157-e594555ff3c9,API,Google,6,20,6,Select,Unemployed,0
001e6e14-2183-47ab-a405-108e44bc2e66,Landing Page Submission,Google,3,329,3,Finance Management,Unemployed,1
09fd1594-17b8-409a-9049-c627cdde88b1,API,Google,2,60,2,Select,Unemployed,0
2902f875-ecc0-4310-80cf-670b74fd2a79,Landing Page Submission,Google,3,1576,3,Operations Management,Unemployed,0
0ff86f21-a542-4ef0-a337-60c756ef99d6,Landing Page Submission,Google,4,207,4,Marketing Management,Unemployed,1
d2228449-7b6c-4813-b5d8-ffa8afeb11d5,Landing Page Submission,Google,5,37,2.5,International Business,Unemployed,0
33ff6ee3-03d7-4a94-9fa7-fb56b7d604df,Landing Page Submission,Google,5,1862,5,Finance Management,Unemployed,1
2674f154-c494-4d87-b0a5-8b791d907cfd,API,Google,2,275,2,Operations Management,Unemployed,0
48ab923e-e60b-4302-94f0-3248ec4bdfb4,API,Google,2,68,2,Select,Unemployed,1
40513d42-e833-4023-9fec-6a3e73e04d2a,API,Google,3,1664,3,Finance Management,Unemployed,1
7e1484f1-a34e-46ea-8f87-1432645f32f8,Landing Page Submission,Google,4,347,4,Media and Advertising,Unemployed,0
832a0b85-c039-4b8e-bcbe-611aeec84f12,API,Google,4,15,4,Select,Unemployed,0
cc18626d-9fc0-4986-b49b-b1a117439457,Landing Page Submission,Google,7,1022,2.33,Finance Management,Unemployed,1
95dbe8a3-ee1c-4bc2-8d43-85a286fca3e2,Landing Page Submission,Google,5,1280,5,IT Projects Management,Unemployed,1
13122681-a520-4bcf-8b66-090dcad6beaa,API,Google,6,320,3,Select,Unemployed,0
63511a5a-c1fa-46b2-93dc-d498ba680423,Landing Page Submission,Google,20,1334,2,IT Projects Management,Unemployed,0
4e6de015-ce26-4dc7-8045-59c1aa84e701,Landing Page Submission,Google,2,1379,2,"Banking, Investment And Insurance",Unemployed,0
0b40a3cb-7819-4706-81fa-220913df6cf4,API,Google,2,1019,1,IT Projects Management,Unemployed,1
2234db63-a212-4332-9a62-b479af6e0bb4,Landing Page Submission,Google,4,1101,4,Hospitality Management,Unemployed,0
9dc45b9c-a1c4-4219-a1c3-d2d3583231d6,Landing Page Submission,Google,3,477,3,Human Resource Management,Unemployed,0
8e297760-5560-4370-a30a-74818ecc6502,Landing Page Submission,Google,4,1455,4,Supply Chain Management,Unemployed,0
1eca7391-dad3-4422-9bc6-ce62c50938b0,API,Google,3,247,3,Select,Unemployed,0
760982f9-b6f4-4bd4-b800-d25a1f28d9f7,Landing Page Submission,Google,13,846,1.63,Operations Management,Unemployed,1
778f48e4-586b-473f-9b1b-2110ab9f3c84,Landing Page Submission,Google,7,1148,7,Healthcare Management,Unemployed,1
19e85c56-a433-4016-81a9-c4b7bbe2b6d5,Landing Page Submission,Google,2,57,2,Finance Management,Unemployed,0
bce7f865-2997-4a54-bb1c-3693966a428c,Landing Page Submission,Google,4,635,2,Operations Management,Unemployed,1
d2aec7da-be4a-412d-81ce-e9962ba5022d,Landing Page Submission,Google,5,252,5,Supply Chain Management,Unemployed,1
21aeda6a-dbc1-4398-9d9c-aefd7b1fd4bc,Landing Page Submission,Google,8,931,1.6,Business Administration,Unemployed,1
8e71e6bb-f5a2-45ca-9290-74d65322b49a,Landing Page Submission,Google,2,305,2,Marketing Management,Unemployed,0
21203cad-ed1a-4ce4-a765-8b6b56e0d202,API,Google,2,312,2,Supply Chain Management,Unemployed,0
1b803a19-aa78-4c9e-b55c-5c6a657973e1,Landing Page Submission,Google,3,1158,3,Operations Management,Unemployed,0
34d53c35-e6ee-4076-90eb-ae0d44064cce,Landing Page Submission,Google,6,1639,3,Marketing Management,Unemployed,1
9d1c2525-5414-4386-ae7b-c647ccc15bf8,Landing Page Submission,Google,5,228,5,Human Resource Management,Unemployed,0
021e9342-3c00-47fb-83eb-8a9509aa9f94,API,Google,3,1017,3,Operations Management,Unemployed,1
8dafc7c8-2e0e-4bac-b9f2-3a773b5a531f,Landing Page Submission,Google,3,260,3,Business Administration,Unemployed,0
29a2a5d1-7342-4d2d-a76a-ac9a7730f464,Landing Page Submission,Google,4,1343,4,Operations Management,Unemployed,1
1a5aad5f-b651-443d-987b-f80f093222cf,Landing Page Submission,Google,2,702,2,Marketing Management,Unemployed,0
7ae433f8-cd1a-4fe7-b476-7ec5c47a0dc9,API,Google,2,165,1,Select,Unemployed,0
e01436fb-afa4-4536-85ec-50303d60f6b8,API,Google,12,734,1.71,Operations Management,Unemployed,1
7e5fc3ea-70d3-43c6-9fc2-6158c84e8970,API,Google,11,126,1.22,Select,Unemployed,1
79e4e02d-eb1a-43f5-8767-e77aaa618f50,Landing Page Submission,Google,2,1044,2,Media and Advertising,Unemployed,1
4ea08af9-502f-4be7-915e-c95d6a0f9313,Landing Page Submission,Google,27,340,3.38,Hospitality Management,Unemployed,0
efb33669-e6de-4add-bbd5-abc66a118e0c,Landing Page Submission,Google,9,283,9,Finance Management,Unemployed,0
aef73a82-145f-408e-8f50-9eee8924513d,Landing Page Submission,Google,5,24,5,Marketing Management,Unemployed,0
0eda5fe4-dad4-4401-9f89-cda54ff41d87,Landing Page Submission,Google,6,234,6,Supply Chain Management,Unemployed,0
11b54032-6768-4350-9bdd-e13f7b15cb9d,Landing Page Submission,Google,10,271,5,Travel and Tourism,Unemployed,0
e2e39fe7-0124-4c20-8554-eb466585bfe1,API,Google,2,1020,1,Select,Unemployed,1
379aa977-92a7-4770-b7ac-92a5812e5125,Landing Page Submission,Google,3,201,3,Operations Management,Unemployed,0
48901540-f116-45c3-b722-e26996375813,API,Google,2,129,2,Select,Unemployed,0
2016bb83-5e1e-4914-ab5c-efe367d42747,Landing Page Submission,Google,4,1194,4,Marketing Management,Unemployed,1
3a95c021-9de7-4050-b694-205f527e2727,API,Google,4,1055,4,Select,Unemployed,1
771649d5-b1cd-4c06-94e0-5138a83e39df,API,Google,3,56,1,Select,Unemployed,0
f320f17f-bc19-42a6-9839-e415bbe845fa,Landing Page Submission,Google,3,239,3,Media and Advertising,Unemployed,0
42033d0b-8d48-4201-9885-43840689c659,Landing Page Submission,Google,3,35,3,"Banking, Investment And Insurance",Unemployed,1
6e1b62a2-dbe1-4ba8-8b87-0541714df18c,Landing Page Submission,Google,4,396,4,IT Projects Management,Unemployed,0
d1b7ff72-89a0-40f8-9527-52e6fbaa18c9,Landing Page Submission,Google,7,1602,1.4,Supply Chain Management,Unemployed,0
28a620bf-52f8-4110-b8ad-363c66a81fd0,API,Google,2,154,2,Select,Unemployed,0
4e6d3de8-8bef-489a-acd0-8d55b7a227cf,Landing Page Submission,Google,4,75,4,Human Resource Management,Unemployed,0
9f886dae-987c-4d55-bb78-0e403dc09892,API,Google,2,660,2,Select,Unemployed,0
e3dd8a9d-459c-4c07-88b1-1510ac4bbf07,Landing Page Submission,Google,5,1694,5,Marketing Management,Unemployed,1
762ac94b-18a8-4fbf-b39e-8f1caf0b8986,Landing Page Submission,Google,3,1286,1.5,IT Projects Management,Unemployed,0
5ba72864-aa95-47d9-a278-1019e619c52c,Landing Page Submission,Google,4,252,4,Finance Management,Unemployed,0
f2a9a9ab-0f96-4b86-a8d4-0975582bd3f1,API,Google,1,2059,1,Select,Unemployed,0
63c58922-e540-4bda-808a-c63ed0a9f7f9,Landing Page Submission,Google,3,105,3,Business Administration,Unemployed,1
85ea8b33-b730-4285-acd5-e423abd5f24b,Landing Page Submission,Google,3,1722,1.5,Human Resource Management,Unemployed,0
d884c473-33d2-4d31-827b-dc61a953f1eb,Landing Page Submission,Google,6,1069,2,Marketing Management,Unemployed,1
15f8c29f-ae11-48fc-b492-9db796fe9ee6,Landing Page Submission,Google,2,442,2,Human Resource Management,Unemployed,1
49552013-48d6-48bd-ba9b-fd101efbe7ac,Landing Page Submission,Google,4,285,4,Operations Management,Unemployed,0
9c3273f4-62f6-4fb8-a4b9-895468f19a28,Landing Page Submission,Google,4,1370,4,Operations Management,Unemployed,0
f0896069-e3de-4d14-adee-b0e7e199be27,Landing Page Submission,Google,2,63,2,Select,Unemployed,0
d55e0842-95c4-45b6-a535-4471bb5116d8,Landing Page Submission,Google,1,1936,1,Retail Management,Unemployed,0
bd01ba37-ab4c-4596-a192-eda1ddd2420e,Landing Page Submission,Google,3,1015,3,Supply Chain Management,Unemployed,1
a0522dee-c0bb-4f94-93b9-1a76b2221eec,API,Google,2,1122,2,Select,Unemployed,1
40697aab-f7d9-4d25-b59c-70191932f511,API,Google,2,1465,2,Select,Unemployed,1
6b63840e-8720-4ff2-89bd-289384d14f4d,API,Google,2,1261,1,Human Resource Management,Unemployed,1
94a34ed7-d2c4-4d12-b5d1-8fdd32dd16e7,API,Google,2,67,2,Select,Unemployed,1
90aeaff0-b0e8-4add-a0f0-01339a985d01,Landing Page Submission,Google,4,99,4,Operations Management,Unemployed,0
6163ac79-4fff-4e4a-908c-9ed851cfb6f4,API,Google,3,1152,3,Select,Unemployed,0
206b8f7d-321d-42af-ba15-b60694b2a797,Landing Page Submission,Google,3,1283,3,Operations Management,Unemployed,1
16661215-1e1e-494e-b72f-1492d2b80450,Landing Page Submission,Google,3,1191,3,Business Administration,Unemployed,1
f1a1c343-fc76-4b2b-944a-aaa8520bb7c9,Landing Page Submission,Google,4,794,4,Operations Management,Unemployed,1
60dba798-4aa7-4144-b955-d1ebfbdf755e,API,Google,13,1725,3.25,Select,Unemployed,1
1199b37d-f610-4bb8-bf18-15267dec61fa,Landing Page Submission,Google,5,1230,5,Services Excellence,Unemployed,0
18054eeb-3872-4e66-b8e8-a0c624be1b4f,Landing Page Submission,Google,3,60,3,Marketing Management,Unemployed,0
54d5f5dd-1b22-489e-b38e-301977f9ab86,API,Google,2,726,2,Select,Unemployed,0
c60d8793-1f52-44ff-93f4-b1ffb0890cb8,API,Google,2,36,2,Select,Unemployed,0
eab5cbce-25a5-4fb7-89fe-f5168e674834,Landing Page Submission,Google,4,692,4,Marketing Management,Unemployed,1
6e3beef1-3664-4513-bd48-86f9efab5a55,Landing Page Submission,Google,4,166,4,Finance Management,Unemployed,0
7c8353a6-45d5-4ff6-ae72-d3e37f558e49,API,Google,2,783,2,Select,Unemployed,1
ddabe2bf-16ad-4f60-9b21-8b978605654b,Landing Page Submission,Google,3,1029,3,Marketing Management,Unemployed,1
3de2bbee-2331-48bf-b589-0833e6cb4b17,Landing Page Submission,Google,6,617,6,Finance Management,Unemployed,0
e17d9b30-52ec-48e3-8c3f-e054cecef02e,Landing Page Submission,Google,3,1396,3,Human Resource Management,Unemployed,1
cd853ca8-188e-4d49-8421-d7125c50912d,API,Google,2,1570,1,Select,Unemployed,0
dfc18d39-4a20-48d7-a468-23ab7e0f7218,Landing Page Submission,Google,4,229,4,Human Resource Management,Unemployed,0
0b434c82-d61a-47ce-bb69-a368aed144eb,Landing Page Submission,Google,5,1388,5,Business Administration,Unemployed,1
4d428dd5-9c95-4041-b29d-28d5f05d9e4e,Landing Page Submission,Google,4,2,2,Finance Management,Unemployed,1
ae564441-f4e2-45f4-961e-eab6f8446a8c,API,Google,3,1288,3,Marketing Management,Unemployed,1
c05d0eac-0ffd-4ca8-97fd-d3ebdcfbdfe6,Landing Page Submission,Google,2,205,2,Business Administration,Unemployed,0
3d7b39fc-ef50-4acd-9a81-18fbd5af4be2,Landing Page Submission,Google,3,1381,3,Retail Management,Unemployed,1
36b84efc-b2b6-4d87-841d-813cc00ae3a4,API,Google,1,102,1,Select,Unemployed,0
2a96be21-26bc-4fae-bbe1-ca315287afea,Landing Page Submission,Google,4,381,4,Marketing Management,Unemployed,0
3e3dad74-fbb0-4b98-8a0d-a391383cd599,API,Google,2,498,2,Select,Unemployed,0
db3b133d-f7ce-46a5-bfc5-d08318e3d3eb,Landing Page Submission,Google,6,329,3,IT Projects Management,Unemployed,1
fd51aedf-e948-40b2-abdd-acc6d213f6a7,Landing Page Submission,Google,9,78,9,Supply Chain Management,Unemployed,0
cba6ff36-7702-426c-9db6-a6f5f51a2a82,Landing Page Submission,Google,3,1493,3,Business Administration,Unemployed,1
dec51e92-27a6-4e7a-a85f-4971d7fd60b8,API,Google,4,26,2,Select,Unemployed,0
a70c10e6-4002-46d3-a64e-531ed8857e4b,API,Google,1,200,1,Select,Unemployed,0
efbd853b-6800-455b-9dfa-df730861773a,Landing Page Submission,Google,2,368,2,Healthcare Management,Unemployed,0
9e4c893f-87e8-4d79-bb5d-85628b39df05,Landing Page Submission,Google,3,520,3,Human Resource Management,Unemployed,1
e0a9e76a-8605-4b2a-9f63-b1e20fe7d634,Landing Page Submission,Google,8,1558,2.67,Finance Management,Unemployed,1
560c7507-31eb-48d7-bd65-86c5d58fe163,API,Google,3,176,3,Select,Unemployed,0
fa861b07-d14f-4349-abc2-4d185fc39295,Landing Page Submission,Google,8,87,2,Finance Management,Unemployed,0
1b8688ee-b0a3-4aa2-983e-fc5570d3671a,API,Google,4,65,4,Operations Management,Unemployed,0
1c1c215f-115b-445d-b30c-d31361b9ec6e,API,Google,3,1395,1.5,Select,Unemployed,0
704705b2-70e4-4c0f-ba98-b5cd5af1391b,API,Google,9,38,1.8,IT Projects Management,Unemployed,1
e15abe78-ce7f-4240-988e-1236e9e9aaa5,Landing Page Submission,Google,4,2226,2,Finance Management,Unemployed,0
c6808ddd-82c1-4631-8875-22ba58ecc8bf,Landing Page Submission,Google,4,1284,4,Human Resource Management,Unemployed,1
